Name,Location,Price,Area,Rooms,Interior,City,price,Property_type
Flat Admiralengracht,1057 GA Amsterdam (Chassébuurt),2500,58,3,1,Amsterdam,2500,Apartment
Flat Keizersgracht 168 C,1015 CZ Amsterdam (Grachtengordel-West),2600,52,2,1,Amsterdam,2600,Apartment
Flat Gaasterlandstraat,1079 RH Amsterdam (Scheldebuurt),3445,125,3,1,Amsterdam,3445,Apartment
Flat Nieuwezijds Voorburgwal,1012 RT Amsterdam (Burgwallen-Nieuwe Zijde),6500,180,4,2,Amsterdam,6500,Apartment
Flat Elzenhagensingel 935,1022 LA Amsterdam (Elzenhagen),1800,78,3,1,Amsterdam,1800,Apartment
Flat Van Oldenbarneveldtplein,1052 JL Amsterdam (Frederik Hendrikbuurt),3150,96,4,1,Amsterdam,3150,Apartment
Flat Rokin,1012 KL Amsterdam (Burgwallen-Oude Zijde),2850,110,3,2,Amsterdam,2850,Apartment
Flat Kribbestraat 48 1,1079 WV Amsterdam (Rijnbuurt),2475,56,3,1,Amsterdam,2475,Apartment
Flat Sausalitolaan,1031 KE Amsterdam (Noordelijke IJ-oevers-West),3250,105,3,2,Amsterdam,3250,Apartment
Flat Govert Flinckstraat,1072 EM Amsterdam (Oude Pijp),2650,61,2,1,Amsterdam,2650,Apartment
Flat Anthonie van Dijckstraat,1077 ME Amsterdam (Apollobuurt),4995,126,4,2,Amsterdam,4995,Apartment
Flat Emmalaan 19 C,1075 AT Amsterdam (Willemspark),3950,100,3,2,Amsterdam,3950,Apartment
Flat Van Eeghenstraat 206,1071 GM Amsterdam (Museumkwartier),16500,284,8,1,Amsterdam,16500,Apartment
Flat Nieuwe Kerkstraat,1018 VK Amsterdam (Weesperbuurt/Plantage),2750,100,2,2,Amsterdam,2750,Apartment
Flat Bercylaan 671,1031 KP Amsterdam (Noordelijke IJ-oevers-West),5300,184,4,1,Amsterdam,5300,Apartment
Flat Ertskade 264,1019 BB Amsterdam (Oostelijk Havengebied),6000,185,4,1,Amsterdam,6000,Apartment
Flat Binnenkadijk,1018 AZ Amsterdam (Oostelijke Eilanden/Kadijken),2600,75,2,2,Amsterdam,2600,Apartment
Flat Nieuwe Laan,1068 CA Amsterdam (Osdorp-Oost),2500,53,2,1,Amsterdam,2500,Apartment
Flat Mariotteplein 27 1,1098 NW Amsterdam (Middenmeer),2500,86,5,1,Amsterdam,2500,Apartment
Flat Ottho Heldringstraat,1066 XT Amsterdam (Slotervaart-Zuid),2475,121,4,1,Amsterdam,2475,Apartment
Flat Hogehilweg 11 K 54,1101 CA Amsterdam (Amstel III/Bullewijk),1935,86,3,1,Amsterdam,1935,Apartment
Flat Keizersgracht 698 H,1017 EV Amsterdam (Grachtengordel-Zuid),5000,215,4,1,Amsterdam,5000,Apartment
Flat Peter Schatstraat 97,1082 MX Amsterdam (Zuidas),7500,208,4,1,Amsterdam,7500,Apartment
Flat Karspeldreef,1101 CK Amsterdam (Amstel III/Bullewijk),1579,60,2,1,Amsterdam,1579,Apartment
Flat Postjeskade,1058 DE Amsterdam (Westindische Buurt),2150,65,2,2,Amsterdam,2150,Apartment
Flat Keizersgracht,1017 DS Amsterdam (Grachtengordel-Zuid),4200,104,3,1,Amsterdam,4200,Apartment
Flat Dufaystraat,1075 GS Amsterdam (Willemspark),7250,209,5,1,Amsterdam,7250,Apartment
Flat Amstel,1017 AG Amsterdam (Grachtengordel-Zuid),2700,71,2,2,Amsterdam,2700,Apartment
Flat Nieuwezijds Voorburgwal,1012 RT Amsterdam (Burgwallen-Nieuwe Zijde),7000,159,3,2,Amsterdam,7000,Apartment
Flat Osdorper Ban 21 H,1068 LD Amsterdam (Osdorp-Oost),2200,131,3,1,Amsterdam,2200,Apartment
Flat John Blankensteinstraat,1095 MB Amsterdam (Zeeburgereiland/Bovendiep),5500,105,3,2,Amsterdam,5500,Apartment
Flat Sarphatistraat,1018 GP Amsterdam (Weesperbuurt/Plantage),2650,68,3,2,Amsterdam,2650,Apartment
Flat Keizersgracht 168 D,1015 CZ Amsterdam (Grachtengordel-West),4000,105,4,1,Amsterdam,4000,Apartment
Flat Haarlemmerweg,1014 BL Amsterdam (Sloterdijk-West),2050,75,4,1,Amsterdam,2050,Apartment
Flat Pieter Cornelisz. Hooftstraat,1071 BZ Amsterdam (Museumkwartier),3550,94,3,1,Amsterdam,3550,Apartment
Flat Weerdestein,1083 GD Amsterdam (Buitenveldert-Oost),2800,110,4,1,Amsterdam,2800,Apartment
Flat IJsselmeerstraat,1024 ML Amsterdam (Waterlandpleinbuurt),2600,130,4,2,Amsterdam,2600,Apartment
House Jacob van Lennepkade,1054 ZH Amsterdam (Helmersbuurt),3250,50,1,2,Amsterdam,3250,House
Flat Nieuwezijds Voorburgwal,1012 RT Amsterdam (Burgwallen-Nieuwe Zijde),6250,150,3,2,Amsterdam,6250,Apartment
Flat Plantage Middenlaan 8 E,1018 DD Amsterdam (Weesperbuurt/Plantage),14500,533,11,2,Amsterdam,14500,Apartment
Flat Houtmankade,1013 MX Amsterdam (Spaarndammerbuurt/Zeeheldenbuurt),2700,84,3,2,Amsterdam,2700,Apartment
Flat Sloterkade,1058 HH Amsterdam (Hoofddorppleinbuurt),3500,114,3,1,Amsterdam,3500,Apartment
Flat Nieuwezijds Voorburgwal,1012 RZ Amsterdam (Burgwallen-Nieuwe Zijde),3500,100,3,2,Amsterdam,3500,Apartment
Flat Eemsstraat 55 1,1079 TE Amsterdam (Rijnbuurt),2250,55,3,2,Amsterdam,2250,Apartment
Flat Govert Flinckstraat,1072 EM Amsterdam (Oude Pijp),3500,101,3,1,Amsterdam,3500,Apartment
Flat Anna Blamansingel,1102 SR Amsterdam (Venserpolder),1850,50,2,1,Amsterdam,1850,Apartment
Flat Rijnlandlaan,1062 MX Amsterdam (Westlandgracht),2500,80,3,2,Amsterdam,2500,Apartment
Flat Kijkduinstraat 139 H,1055 XX Amsterdam (Landlust),3745,80,3,2,Amsterdam,3745,Apartment
Flat Dora Tamanaplein 16,1074 JM Amsterdam (Nieuwe Pijp),4000,145,4,1,Amsterdam,4000,Apartment
Flat Waterlooplein,1011 PG Amsterdam (Nieuwmarkt/Lastage),3250,93,2,1,Amsterdam,3250,Apartment
Flat Amerbos,1025 ZX Amsterdam (Buikslotermeer),2295,84,3,1,Amsterdam,2295,Apartment
Flat Haspelsstraat,1063 TE Amsterdam (Slotermeer-Noordoost),1925,90,3,1,Amsterdam,1925,Apartment
Flat Apollolaan 187 3,1077 AV Amsterdam (Apollobuurt),14000,260,4,2,Amsterdam,14000,Apartment
Flat Pieter Cornelisz. Hooftstraat 206,1071 CH Amsterdam (Museumkwartier),9500,142,3,2,Amsterdam,9500,Apartment
Flat Overtoom,1054 LM Amsterdam (Overtoomse Sluis),3900,95,3,2,Amsterdam,3900,Apartment
Flat Eerste Helmersstraat,1054 CX Amsterdam (Helmersbuurt),4500,110,2,2,Amsterdam,4500,Apartment
Flat Woestduinstraat,1058 TC Amsterdam (Hoofddorppleinbuurt),3500,72,3,2,Amsterdam,3500,Apartment
Flat Kloveniersburgwal,1012 CX Amsterdam (Burgwallen-Oude Zijde),4000,180,7,1,Amsterdam,4000,Apartment
Room Jelle Posthumapad,1106 ZR Amsterdam (Gein),995,15,1,2,Amsterdam,995,Room
Flat Goudsbloemstraat,1015 JM Amsterdam (Jordaan),2100,68,2,2,Amsterdam,2100,Apartment
Flat Kikkenstein 3636,1104 TV Amsterdam (Bijlmermuseum),2390,90,4,2,Amsterdam,2390,Apartment
Flat Prinsengracht 651,1016 HV Amsterdam (Grachtengordel-West),3750,120,3,2,Amsterdam,3750,Apartment
Flat Teilingen,1082 JS Amsterdam (Buitenveldert-West),5750,262,3,2,Amsterdam,5750,Apartment
Flat Singel,1013 GA Amsterdam (Haarlemmerbuurt),3500,99,3,1,Amsterdam,3500,Apartment
Flat Duinluststraat,1024 VK Amsterdam (Waterlandpleinbuurt),2500,98,4,0,Amsterdam,2500,Apartment
Flat Kloveniersburgwal,1012 CW Amsterdam (Burgwallen-Oude Zijde),3250,75,3,2,Amsterdam,3250,Apartment
Flat Jan Haringstraat 89,1056 XE Amsterdam (Landlust),2800,100,2,2,Amsterdam,2800,Apartment
Flat Maassluisstraat,1062 GA Amsterdam (Westlandgracht),2700,90,3,2,Amsterdam,2700,Apartment
Flat Eerste Kostverlorenkade,1052 EL Amsterdam (Frederik Hendrikbuurt),3150,104,4,2,Amsterdam,3150,Apartment
Flat Linnaeusstraat 14 B,1092 CK Amsterdam (Oosterparkbuurt),3950,153,3,2,Amsterdam,3950,Apartment
Flat Amsteldijk,1079 LN Amsterdam (Rijnbuurt),2500,99,3,2,Amsterdam,2500,Apartment
Flat Keizersgracht 134 B,1015 CW Amsterdam (Grachtengordel-West),2650,73,2,2,Amsterdam,2650,Apartment
Flat Tweede Weteringdwarsstraat 48 3,1017 SX Amsterdam (De Weteringschans),2500,57,3,1,Amsterdam,2500,Apartment
Flat Overtoom 137 2,1054 HG Amsterdam (Vondelparkbuurt),3500,130,3,1,Amsterdam,3500,Apartment
Flat Teilingen,1082 JS Amsterdam (Buitenveldert-West),2300,55,2,2,Amsterdam,2300,Apartment
Flat Teilingen,1082 JS Amsterdam (Buitenveldert-West),2650,130,3,1,Amsterdam,2650,Apartment
Flat Teilingen,1082 JR Amsterdam (Buitenveldert-West),2450,90,3,1,Amsterdam,2450,Apartment
Flat Overtoom,1054 HX Amsterdam (Helmersbuurt),2950,80,3,1,Amsterdam,2950,Apartment
Flat Sarphatistraat,1018 GP Amsterdam (Weesperbuurt/Plantage),2700,110,3,2,Amsterdam,2700,Apartment
Flat Revaleiland,1014 ZG Amsterdam (Houthavens),3500,110,3,2,Amsterdam,3500,Apartment
Flat Pietersbergweg,1105 BM Amsterdam (Amstel III/Bullewijk),2164,79,3,1,Amsterdam,2164,Apartment
Flat Postjesweg,1062 JV Amsterdam (Overtoomse Veld),2800,82,4,0,Amsterdam,2800,Apartment
Flat Pietersbergweg,1105 BM Amsterdam (Amstel III/Bullewijk),2099,75,3,1,Amsterdam,2099,Apartment
Flat Da Costastraat,1053 ZH Amsterdam (Da Costabuurt),1750,62,2,2,Amsterdam,1750,Apartment
Flat Townhouse Vrije sector,1081 LG Amsterdam (Zuidas),3300,110,3,1,Amsterdam,3300,Apartment
Flat Looiersgracht,1016 VR Amsterdam (Jordaan),4950,95,2,1,Amsterdam,4950,Apartment
Flat Koningin Wilhelminaplein,1062 KS Amsterdam (Westlandgracht),3850,105,5,1,Amsterdam,3850,Apartment
Flat Barentszstraat,1013 NL Amsterdam (Spaarndammerbuurt/Zeeheldenbuurt),2250,60,2,2,Amsterdam,2250,Apartment
Flat Vrijheidslaan 6,1078 PJ Amsterdam (IJselbuurt),3000,85,3,2,Amsterdam,3000,Apartment
Flat Amstelveenseweg,1075 XL Amsterdam (Schinkelbuurt),2800,70,3,2,Amsterdam,2800,Apartment
Flat Den Texstraat,1017 ZC Amsterdam (De Weteringschans),4200,125,4,1,Amsterdam,4200,Apartment
Flat Ditlaar,1066 EE Amsterdam (Sloten/Nieuw-Sloten),2350,40,1,2,Amsterdam,2350,Apartment
Flat Bijlmerplein,"1102 BH Amsterdam (Bijlmer Centrum (D,F,H))",1450,65,2,1,Amsterdam,1450,Apartment
Flat Vrijheidslaan 4,1078 PJ Amsterdam (IJselbuurt),2250,33,2,2,Amsterdam,2250,Apartment
Flat Wittenburgergracht,1018 MT Amsterdam (Oostelijke Eilanden/Kadijken),3975,156,3,1,Amsterdam,3975,Apartment
Flat Lijnbaansgracht,1016 VX Amsterdam (Jordaan),8800,178,2,2,Amsterdam,8800,Apartment
Flat Koningin Wilhelminaplein,1062 KS Amsterdam (Westlandgracht),2750,90,3,2,Amsterdam,2750,Apartment
Flat Wal,5611 GG Eindhoven (Bergen),1700,60,2,2,Eindhoven,1700,Apartment
House Bordeauxlaan 31,5627 GR Eindhoven (Achtse Barrier-Gunterslaer),2500,128,4,1,Eindhoven,2500,House
Studio Hastelweg,5616 HJ Eindhoven (Engelsbergen),1375,32,1,2,Eindhoven,1375,Studio
Flat Hastelweg,5616 HJ Eindhoven (Engelsbergen),1645,49,2,2,Eindhoven,1645,Apartment
Flat Pastoor van Arslaan,5622 CK Eindhoven (Barrier),1675,64,3,2,Eindhoven,1675,Apartment
Flat Jonckbloetlaan,5615 EG Eindhoven (Elzent-Zuid),1384,48,2,0,Eindhoven,1384,Apartment
Room Uiverlaan,5613 AC Eindhoven (Villapark),620,15,1,1,Eindhoven,620,Room
Flat Jonckbloetlaan,5615 EG Eindhoven (Elzent-Zuid),1545,59,2,0,Eindhoven,1545,Apartment
Flat Keizersgracht,5611 GD Eindhoven (Bergen),1499,37,2,2,Eindhoven,1499,Apartment
Flat van Pedestraat,5622 BG Eindhoven (Kronehoef),1696,57,2,2,Eindhoven,1696,Apartment
Flat Hooghuisstraat,5611 GS Eindhoven (Binnenstad),2500,77,4,2,Eindhoven,2500,Apartment
Flat Krabbendampad,5611 GW Eindhoven (Binnenstad),2500,100,3,2,Eindhoven,2500,Apartment
Studio Philitelaan 67 81,5617 AM Eindhoven (Strijp S),1517,76,1,1,Eindhoven,1517,Studio
Flat Nieuwe Fellenoord,5612 KB Eindhoven (Hemelrijken),1700,80,3,2,Eindhoven,1700,Apartment
Flat Pastoor Sickingstraat,5614 HV Eindhoven (Joriskwartier),1650,80,3,1,Eindhoven,1650,Apartment
Flat Jan Heynslaan,5622 KL Eindhoven (Mensfort),1700,50,2,2,Eindhoven,1700,Apartment
Flat Leostraat,5615 BP Eindhoven (Bloemenplein),1000,36,2,1,Eindhoven,1000,Apartment
Flat Hendrik Casimirstraat 29,"5616 BJ Eindhoven (Eliasterrein, Vonderkwartier)",1375,80,3,2,Eindhoven,1375,Apartment
Flat Stationsplein 79,5611 BB Eindhoven (Binnenstad),1850,107,3,2,Eindhoven,1850,Apartment
Flat Hertogstraat 8,5611 PB Eindhoven (Rochusbuurt),1450,40,2,2,Eindhoven,1450,Apartment
Flat St Nicasiusstraat 22,5614 CG Eindhoven (Tuindorp),1008,42,2,1,Eindhoven,1008,Apartment
Flat Boschdijk 417,5621 JC Eindhoven (Woensel-West),945,40,2,2,Eindhoven,945,Apartment
House Angoulèmehof 19,5627 LH Eindhoven (Achtse Barrier-Gunterslaer),1995,110,3,1,Eindhoven,1995,House
Flat Iepenlaan 49,5616 NR Eindhoven (Philipsdorp),1595,49,2,1,Eindhoven,1595,Apartment
Room St Antoniusstraat,5616 RT Eindhoven (Philipsdorp),1175,29,1,2,Eindhoven,1175,Room
Flat Stratumsedijk,5611 NA Eindhoven (Binnenstad),1600,65,2,2,Eindhoven,1600,Apartment
Flat Stratumsedijk,5611 NA Eindhoven (Binnenstad),1545,64,2,2,Eindhoven,1545,Apartment
Flat Hastelweg,5616 HJ Eindhoven (Engelsbergen),1375,32,2,2,Eindhoven,1375,Apartment
House Diabellistraat,5654 CS Eindhoven (Rapelenburg),2150,105,4,1,Eindhoven,2150,House
Room Venuslaan,5632 HM Eindhoven (Eckart),700,16,1,2,Eindhoven,700,Room
Flat Meerwater,5658 LP Eindhoven (Meerrijk),1925,83,3,1,Eindhoven,1925,Apartment
Flat Hoogstraat 12 B,5611 JR Eindhoven (Bergen),1695,47,3,2,Eindhoven,1695,Apartment
Flat Bomanshof 217 M,5611 NR Eindhoven (Elzent-Noord),946,50,1,1,Eindhoven,946,Apartment
House Sibeliuslaan 2 D,5654 CZ Eindhoven (Rapelenburg),1675,109,5,0,Eindhoven,1675,House
Flat Meerring 143,5658 LC Eindhoven (Meerrijk),1965,97,3,1,Eindhoven,1965,Apartment
Studio Jan van Riebeecklaan,5642 MD Eindhoven (Doornakkers-Oost),905,20,1,2,Eindhoven,905,Studio
Flat Helmerslaan,5615 JE Eindhoven (Schrijversbuurt),1475,71,2,1,Eindhoven,1475,Apartment
Studio Graviuspad,"5641 WK Eindhoven (Muschberg, Geestenberg)",530,12,1,1,Eindhoven,530,Studio
Flat Kastanjelaan,5616 LH Eindhoven (Schoot),2325,206,3,2,Eindhoven,2325,Apartment
Flat De Remise,5611 CX Eindhoven (Binnenstad),1650,78,3,2,Eindhoven,1650,Apartment
Flat Torenallee 69 038,5617 BB Eindhoven (Strijp S),1575,68,3,1,Eindhoven,1575,Apartment
Flat Kastanjelaan,5616 LH Eindhoven (Schoot),1155,42,2,2,Eindhoven,1155,Apartment
Flat Venuslaan,5632 HD Eindhoven (Eckart),1950,100,4,1,Eindhoven,1950,Apartment
Flat Winkelcentrum Woensel,5625 AG Eindhoven (Winkelcentrum),1925,98,3,2,Eindhoven,1925,Apartment
Room Hobbemastraat,5613 HK Eindhoven (Lakerlopen),560,16,2,2,Eindhoven,560,Room
Room St Jorislaan 70 02,5611 PN Eindhoven (Rochusbuurt),538,9,1,1,Eindhoven,538,Room
Flat Wal,5611 GG Eindhoven (Bergen),1600,60,2,2,Eindhoven,1600,Apartment
Flat Gerard Philipslaan 2 282,5616 TS Eindhoven (Philipsdorp),1140,44,1,1,Eindhoven,1140,Apartment
Flat 1e Lieven de Keylaan,5622 GE Eindhoven (Mensfort),1180,69,3,1,Eindhoven,1180,Apartment
Flat Venuslaan,5632 HH Eindhoven (Eckart),2250,115,4,2,Eindhoven,2250,Apartment
Flat Meergras,5658 LR Eindhoven (Meerrijk),2075,95,3,1,Eindhoven,2075,Apartment
Flat Kleine Berg,5611 JV Eindhoven (Bergen),1750,85,4,1,Eindhoven,1750,Apartment
House St Theresiastraat,5652 ES Eindhoven (Het Ven),1995,127,4,2,Eindhoven,1995,House
House Kees Geenenstraat,5622 DX Eindhoven (Kronehoef),1800,111,5,1,Eindhoven,1800,House
House Helmerslaan,5615 JC Eindhoven (Schrijversbuurt),3340,177,8,1,Eindhoven,3340,House
Studio Tinelstraat,"5654 LT Eindhoven (Bennekel-West, Gagelbosch)",1490,50,2,2,Eindhoven,1490,Studio
House Musschenbroekstraat,5621 EB Eindhoven (Woensel-West),1800,137,7,2,Eindhoven,1800,House
Flat Weverstraat,5612 CW Eindhoven (Gildebuurt),885,48,2,1,Eindhoven,885,Apartment
Flat Mignot en De Blockplein 73,5611 CG Eindhoven (Binnenstad),2145,90,3,2,Eindhoven,2145,Apartment
Room Accumulatorstraat,"5641 TK Eindhoven (Muschberg, Geestenberg)",500,14,1,2,Eindhoven,500,Room
Flat Wal,5611 GG Eindhoven (Binnenstad),1750,87,3,2,Eindhoven,1750,Apartment
Studio Markt,5611 EC Eindhoven (Binnenstad),1650,40,2,2,Eindhoven,1650,Studio
Room Tongelresestraat,5613 DT Eindhoven (Lakerlopen),440,10,1,2,Eindhoven,440,Room
House Bosuil,5658 CP Eindhoven (Bosrijk),2650,146,4,2,Eindhoven,2650,House
House Amfoor,5629 TD Eindhoven (Blixembosch-Oost),2500,130,5,1,Eindhoven,2500,House
Flat Gerard Philipslaan 2 123,5616 TS Eindhoven (Philipsdorp),1195,54,1,1,Eindhoven,1195,Apartment
Flat Gerard Philipslaan 2 044,5616 TS Eindhoven (Philipsdorp),1100,42,1,1,Eindhoven,1100,Apartment
Flat Bomanshof 217 C,5611 NR Eindhoven (Elzent-Noord),1092,62,2,1,Eindhoven,1092,Apartment
House Anthony van Opbergenstraat 43,5624 AR Eindhoven (Prinsejagt),2145,120,5,1,Eindhoven,2145,House
Flat Hugo de Grootplein,5652 LL Eindhoven (Het Ven),1645,84,3,2,Eindhoven,1645,Apartment
Flat Markt,5611 EB Eindhoven (Binnenstad),2400,106,2,1,Eindhoven,2400,Apartment
Flat Heilige Geeststraat,5611 HP Eindhoven (Bergen),2025,78,2,0,Eindhoven,2025,Apartment
Flat De Stadspoort,5611 GZ Eindhoven (Binnenstad),1695,49,2,0,Eindhoven,1695,Apartment
House Floralaan West,5644 BM Eindhoven (Kerstroosplein),1950,120,4,2,Eindhoven,1950,House
House Fransebaan,5627 JR Eindhoven (Achtse Barrier-Gunterslaer),2200,128,5,1,Eindhoven,2200,House
Flat Biesterweg 70,5615 AJ Eindhoven (Bloemenplein),1575,83,2,2,Eindhoven,1575,Apartment
Flat Kerkakkerstraat 13,5616 HA Eindhoven (Schouwbroek),1153,55,2,2,Eindhoven,1153,Apartment
Flat Wal,5611 GG Eindhoven (Binnenstad),1600,55,2,2,Eindhoven,1600,Apartment
Studio Heezerweg,5614 HJ Eindhoven (Joriskwartier),452,12,1,1,Eindhoven,452,Studio
Flat De Regent,5611 HW Eindhoven (Bergen),2005,95,3,2,Eindhoven,2005,Apartment
House Thomas à Kempislaan,5643 NT Eindhoven (Sintenbuurt),1650,110,5,1,Eindhoven,1650,House
Flat Paulus Potterstraat,5613 KR Eindhoven (Lakerlopen),1415,62,2,1,Eindhoven,1415,Apartment
House Landleven,5658 HZ Eindhoven (Grasrijk),1765,85,3,1,Eindhoven,1765,House
Flat Heeghtakker,5625 SW Eindhoven (Vlokhoven),1900,73,3,2,Eindhoven,1900,Apartment
Flat Struyckenstraat,5652 GM Eindhoven (Het Ven),1750,85,2,1,Eindhoven,1750,Apartment
Flat Stationsweg,5611 BZ Eindhoven (Binnenstad),2195,78,3,2,Eindhoven,2195,Apartment
House Fuchsiastraat,5644 LR Eindhoven (Gerardusplein),1400,94,4,1,Eindhoven,1400,House
Studio van Gentstraat,5612 KM Eindhoven (Hemelrijken),1070,21,2,2,Eindhoven,1070,Studio
Flat Mauritsstraat,"5616 AA Eindhoven (Eliasterrein, Vonderkwartier)",1500,60,2,1,Eindhoven,1500,Apartment
Flat Mauritsstraat,"5616 AA Eindhoven (Eliasterrein, Vonderkwartier)",1975,89,3,1,Eindhoven,1975,Apartment
Flat Deken van Somerenstraat,5611 KX Eindhoven (Bergen),1895,68,3,2,Eindhoven,1895,Apartment
Flat Boschdijk,5612 HD Eindhoven (Limbeek-Noord),1150,84,4,1,Eindhoven,1150,Apartment
Flat Victoriapark,5611 BN Eindhoven (Witte Dame),1847,83,3,2,Eindhoven,1847,Apartment
Room Morsestraat,5621 AL Eindhoven (Woensel-West),708,38,1,1,Eindhoven,708,Room
Room Tinelstraat,"5654 LS Eindhoven (Bennekel-West, Gagelbosch)",424,7,1,2,Eindhoven,424,Room
Room Tongelresestraat,5642 NG Eindhoven (Villapark),600,10,1,2,Eindhoven,600,Room
Room Mecklenburgstraat,5615 PZ Eindhoven (Oude Spoorbaan),633,14,1,1,Eindhoven,633,Room
House Steenbergenstraat 6,5652 JV Eindhoven (Het Ven),1995,112,4,2,Eindhoven,1995,House
Flat Meerring,5658 LD Eindhoven (Meerrijk),1850,99,3,1,Eindhoven,1850,Apartment
Flat St Hubertusstraat,5614 CH Eindhoven (Tuindorp),2375,85,3,2,Eindhoven,2375,Apartment
Flat Generaal Bothastraat,5642 NJ Eindhoven (Doornakkers-Oost),1228,59,2,1,Eindhoven,1228,Apartment
Flat Woenselse Markt,5612 CP Eindhoven (Gildebuurt),1184,49,2,1,Eindhoven,1184,Apartment
House Johannes van Eindhovenstraat,5611 TL Eindhoven (Irisbuurt),1650,116,5,1,Eindhoven,1650,House
House Holtmeulen,5655 AB Eindhoven (Hanevoet),1875,151,5,1,Eindhoven,1875,House
Flat Ir Kalffstraat,5617 BH Eindhoven (Strijp S),1995,98,3,1,Eindhoven,1995,Apartment
Flat Goudvisstraat,5615 NZ Eindhoven (Oude Spoorbaan),1695,90,3,1,Eindhoven,1695,Apartment
Flat Jan van Lieshoutstraat 24 H,5611 EE Eindhoven (Binnenstad),1750,79,2,1,Eindhoven,1750,Apartment
Flat Kastanjelaan,5616 LH Eindhoven (Schoot),1405,73,3,2,Eindhoven,1405,Apartment
Flat Frederiklaan,5616 NK Eindhoven (Schoot),3850,239,4,2,Eindhoven,3850,Apartment
Flat Dommelstraat,5611 CL Eindhoven (Binnenstad),1885,95,3,2,Eindhoven,1885,Apartment
Flat Winkelcentrum Woensel,5625 AG Eindhoven (Winkelcentrum),1895,96,3,2,Eindhoven,1895,Apartment
Flat Pastoor Sickingstraat,5614 HV Eindhoven (Joriskwartier),1500,80,5,1,Eindhoven,1500,Apartment
Flat Hoogstraat 153,5615 PC Eindhoven (Schrijversbuurt),1645,60,3,2,Eindhoven,1645,Apartment
Flat Jan van Riebeecklaan,5642 MB Eindhoven (Doornakkers-Oost),913,45,1,1,Eindhoven,913,Apartment
Flat Kruisakker 60,5625 SE Eindhoven (Vlokhoven),1850,108,4,1,Eindhoven,1850,Apartment
Flat Geraniumstraat,5644 NC Eindhoven (Gerardusplein),1850,120,3,1,Eindhoven,1850,Apartment
Flat Schootsestraat,5616 RE Eindhoven (Schoot),850,100,4,1,Eindhoven,850,Apartment
Room Hobbemastraat,5613 HK Eindhoven (Lakerlopen),795,24,1,1,Eindhoven,795,Room
Studio Leenderweg,5615 AB Eindhoven (Bloemenplein),862,20,2,2,Eindhoven,862,Studio
House Boschdijk,5626 AG Eindhoven (Kerkdorp Acht),1650,97,3,2,Eindhoven,1650,House
Flat Ds Theodor Fliednerstraat,5631 MD Eindhoven (Hondsheuvels),1995,132,3,2,Eindhoven,1995,Apartment
Flat van Brakelstraat,5612 GP Eindhoven (Hemelrijken),1825,84,3,1,Eindhoven,1825,Apartment
House Kreeftstraat,5654 AC Eindhoven (Rapelenburg),1885,84,4,1,Eindhoven,1885,House
Flat Keizersgracht,5611 GD Eindhoven (Bergen),1500,37,2,2,Eindhoven,1500,Apartment
Flat Haagbeemd,"5641 NA Eindhoven (Muschberg, Geestenberg)",1750,92,5,1,Eindhoven,1750,Apartment
Flat Le Sage ten Broeklaan,5615 CP Eindhoven (Looiakkers),2499,102,3,1,Eindhoven,2499,Apartment
Flat Grote Berg,5611 KJ Eindhoven (Bergen),1845,90,4,1,Eindhoven,1845,Apartment
Flat Nieuwe Emmasingel,5611 AM Eindhoven (Binnenstad),2275,106,2,2,Eindhoven,2275,Apartment
Flat Merovingersweg,"5616 JA Eindhoven (Eliasterrein, Vonderkwartier)",1395,70,2,2,Eindhoven,1395,Apartment
Room Amalia van Anhaltstraat,"5616 BG Eindhoven (Eliasterrein, Vonderkwartier)",510,11,1,1,Eindhoven,510,Room
Flat Meerring,5658 LD Eindhoven (Meerrijk),1750,93,3,1,Eindhoven,1750,Apartment
Flat 't College,5611 EH Eindhoven (Binnenstad),2250,130,3,1,Eindhoven,2250,Apartment
Flat Nieuwe Emmasingel,5611 AM Eindhoven (Binnenstad),2050,100,3,1,Eindhoven,2050,Apartment
Flat Hoogstraat,5654 NC Eindhoven (Bennekel-Oost),1650,52,2,1,Eindhoven,1650,Apartment
House Hagenkampweg Noord,"5616 TB Eindhoven (Eliasterrein, Vonderkwartier)",1950,109,3,1,Eindhoven,1950,House
Flat St Leonardusstraat,5614 EK Eindhoven (Tuindorp),1775,83,4,2,Eindhoven,1775,Apartment
Flat Princessenlaan,5615 SL Eindhoven (Oude Spoorbaan),2650,118,5,1,Eindhoven,2650,Apartment
Flat Frederik Hendrikplein,5615 RC Eindhoven (Oude Spoorbaan),2475,106,5,1,Eindhoven,2475,Apartment
Flat Frederik Hendrikplein,5615 RC Eindhoven (Oude Spoorbaan),2500,109,5,1,Eindhoven,2500,Apartment
Flat Princessenlaan,5615 SL Eindhoven (Oude Spoorbaan),2350,94,5,1,Eindhoven,2350,Apartment
Flat De Regent,5611 HW Eindhoven (Witte Dame),2000,89,3,2,Eindhoven,2000,Apartment
Flat Grote Berg,5611 KJ Eindhoven (Bergen),1795,90,3,1,Eindhoven,1795,Apartment
Flat da Costaweg,5615 NB Eindhoven (Schrijversbuurt),1625,110,3,1,Eindhoven,1625,Apartment
House Zandtong,5658 AC Eindhoven (Zandrijk),2049,140,5,2,Eindhoven,2049,House
House Generaal Stedmanstraat,5623 HW Eindhoven (Generalenbuurt),1775,104,4,1,Eindhoven,1775,House
